"Mi aspettavo una sedia  col sedile più morbido e confortevole,L'angolo fra spalliera e sedile  è fisso e non si adatta alla conformazione anatomica. Si può trovare qualcosa di molto meglio a prezzo inferiore.",1
Ottima sedia ormai testata. Comodissima. Facile montaggio seguento istruzioni presenti nell'imballo. Schienale bloccabile.Veramente un ottimo acquisto. Verificheremo la durata del materiale (pelle e tessuto a nido d'ape) nel tempo.,5
Imbottitura deformata dopo due settimane,1
Ottima seria di fascia economica. Basta un po' di attenzione nel montarla e poi funzionata perfettamente. Comoda e funzionale. Meglio se venissero migliorate le cuciture sul retro,4
Acquisto consigliato.,5
"E' indubbiamente un buon prodotto. Voglio precisare una cosa. Se girate nei mercatoni potete trovare prodotti nella stessa fascia di prezzo, ma di qualità inferiore. Questo prodotto è molto solido, è semplice da montare - l'ho montata da solo in circa 30 minuti, utilizzando le istruzioni, molto chiare, e gli strumenti in dotazione con la sedia - è anche sufficientemente comoda se non usata troppo a lungo secondo me. E' adatta come poltrona per il pc di casa, ma non per un'attività lavorativa che vi chiede 8 ore di seduta o per lunghe sessioni di gaming.",4
Comoda poltrona da ufficio reclinabile. Facile da montare.,4
Poltrona da ufficio o reception palestra ergonomica comoda e di design con varo comandi x migliorare il comfort. La consiglio,5
"La sedia è molto comoda (e dondolabile all'indietro se uno vuole) con una buona imbottitura nel sedile e la pelle è molto morbida e liscia, solo il packaging lascia un po' a desiderare per la presenza di due buchi e di varie ammaccature e uno dei due braccioli presenta un' ammaccatura nella parte anteriore (gomma piuma schiacciata all'interno).  Solo la sua comodità mi ha dissuaso dal chiedere il reso.  Si monta velocemente.",4
Molto pratica da montare e molto comoda e esteticamente interessante .,5
Buon prodotto  ottima rifiniture  molto forte di seduda comoda e bella da vedere. Sono contenta  del prodotto  Amazon  non mi delude mai.. solo alcuni  venditori  che non mi hanno  tanto  convinto. Ma questo  rivenditore  è stato  eccellente,4
"Il prodotto ha soddisfatto pienamente le mie attese. La sedia/poltrona è di facile montaggio, robusta, elegante. Apprezzata la parte traspirante non sempre presente in altri prodotti. in sostanza ottimo rapporto prezzo/qualità.  Non ho potuto dare un punteggio di 5 perché, a seguito di ritardata consegna (sia pure giustificata da condizioni climatiche) non ho ricevuto né dal corriere né dal fornitore alcuna notizia sulla nuova data di consegna.",4
"Scrivo questa recensione di getto, contentissimo del mio ultimo acquisto. Ho comprato questa sedia in cerca di maggiore comfort durante lo studio (mens sana in corpore sano, dicevano i latini), ed ecco le mie prime impressioni: La sedia arriva ben imballata e tutta da montare. Al contrario di quanto letto in diverse recensioni, io non ho trovato nessun problema nel montaggio; consiglio comunque di fare il lavoro in due per una questione di praticità. Appena seduto sulla sedia mi sono subito reso conto di quanto fosse confortevole: l'imbottitura è soffice e la seduta molto comoda. L'unico appunto che ho da fare alla descrizione è che, a giudicare dalle foto, sembra quasi che lo schienale sia ribaltabile (come quello di una sdraio); in realtà il movimento suggerito dall'immagine è diverso da quello che la sedia ci permette di fare (che corrisponde a quello che fanno i bambini quando si dondolano all'indietro da una sedia). Tirando le fila: L'articolo è ottimo, e ne consiglio vivamente l'acquisto",5
"Acquistata per un'esigenza di comodità durante le mie ore di lavoro in casa, risulta essere un prodotto solido e perfettamente in grado di sostenere la seduta e la schiena , obbligando ad una postura corretta e non stancante. Il montaggio risulta semplice e l'imballo sufficientemente solido da evitare danni nel processo di consegna. Consigliatissimo.",5
"Ottima sedia, montaggio semplice che consiglio di fare almeno in 2. Ottima per studio/qualsiasi artività che richiede di stare per molto tempo seduti.",5
"Unica pecca se vogliamo, come ha già scritto qualcuno: è il fatto che non ci sia un foglio illustrativo. Ma è sono comunque intuibili i vari passaggi. Nella confezione c'erano due rotelle di più. Cosa positiva se col tempo una dovesse rompersi. Robusta. Comoda. Spaziosa. Un po' ingombrante forse se siete abituati a sedie di dimensioni standard. Non ho percepito cattivi odori come leggo se non solo nel momento dell'installazione. Nel giro di ventiquattro ore già non ne sentivo più la presenza. Non è comunque un odore nauseante. Il prezzo direi ottimo. Braccioli sembrano robustissimi. Il materiale è tutto molto buono. Morale, la consiglio a chi vuole un ottima poltrona da ufficio.",5
Dopo la seccatura del montaggio il prodotto è assolutamente di qualità ed anche molto gradevole d'aspetto. Stabili ed eleganti. Consigliate.,5
"Una poltrona che ha soddisfatto pienamente le mie aspettative. Ampia, comodissima, solida, elegante, buone rifiniture, ottimo supporto lombare, e per giunta facile da montare.Davvero soldi ben spesi, ottimo acquisto.",5
"Tra qualche mese vediamo se resiste, per ora montata in 10 minuti (9 per levare l'imballo ed il resto per montare) concordo con chi dice che è migliorato il mal di schiena, sarà l'ergonomia.",5
Prodotto arrivato in anticipo rispetto alla data prevista. Facile da montare. Robusto e di buon materiale. Lo consiglio. Ottimo rapporto qualità prezzo.,5
Regalata per Natale al mio esigente marito che all'inizio era un po' scettico sulla comodità e la qualità ma poi si è ricreduto.,4
"Scrivo dopo due anni di utilizzo: Materiali : l'ecopelle nelle zone sollecitate maggiormente (seduta e zona lombare) ha ceduto lasciando dei tagli evidenti al posto delle pieghe. Lo schienale fa un casino della madonna , scricchiolio forte ogni volta che si reclina , questo perchè le viti si alletano. Non è possibile fissarla in posizione retta. Scontentissimo tanto è vero che sono qui a comprarne un'altra.",2
Prodotto arrivato molto in anticipo rispetto alla data prevista. c'era tutto l'occorrente previsto dalla descrizione. Montata è stupenda e comoda. direi rapporto qualità prezzo ottimo. è stato il regalo per il mio fidanzato che ha aperto uno studio professionale e devo dire che fa davvero una bellissima figura. La consiglio,5
"Ottima, comoda, facile da montare, nulla da eccepire. La consiglio vivamente per chi come me ci resta seduto per parecchio tempo, vuoi per il lavoro o per divertimento.",5
"Ottimo acquisto, molto comode e belle...",5
"E' una sedia da ufficio molto comoda, prende molto bene la curva lombare e mantiene bene la schiena in una posizione corretta. Ottima per chi sta giornate intere davanti al computer. Consigliata vivamente visto il prezzo che per quanto non siano pochi è comunque un affare. Tempo fa ho comprato una sedia a poco meno, era comoda in un certo senso, ma oltre a non tenere bene la schiena dopo tante ore sembrava sgonfiarsi e cominciavano i dolori. Inoltre le ruote non erano di qualità, dopo circa 2 mesi si sono fatte benedire. Perciò se non volete spendere sui 250€ per una sedia da gaming, questa è un'ottima alternativa. Montaggio molto semplice (consigliatissimo farlo con 2 persone prima che sclerate come me). Spedizione e consegna in orario.",5
"Comodissima e facile da assemblare, perfetta",5
Ottima sedia ad ottimo prezzo molto resistente istruzioni di montaggio molto chiare unico difetto nella spedizione si è un po' ammaccata ma poi si è ripresa la gommapiuma,5
"Eccellente sedia girevole da Ufficio. Ottimo disegn ergonomico; molto comoda e confortevole. Ottimo rapporto qualità-prezzo anche se è in similpelle e tessuto, è molto elegante e curata in ogni suo particolare. Viene consegnata smontata. L'assemblaggio è molto facile; basta seguire le istruzioni di montaggio (molto dettagliate) fornite con la stessa. Nel kit di montaggio, vi sono 2 rotelle e una vite in più (utili ricambi per una eventuale sostituzione futura), oltre alla relativa chiave esagonale per le viti. E' completa di tutto l'occorrente e funziona a meraviglia. Sicuramente è da consigliare.",5
"Trovo la sedia molto comoda e confortevole. Il montaggio è semplice facile e veloce, le istruzioni sono molto chiare. La sedia ha uno schienale fisso, ergonomico. Non è possibile regolare il cuscinetto in alto per il collo. è possibile regolare la sedia in altezza. La base possiede delle ruote.",5
"La sedia, come da titolo, è molto buona e ha un'ottima imbottitura. Non gli ho dato 5 stelle semplicemente perché me la aspettavo, almeno vedendo le foto, con uno schienale un po' più alto in modo da appoggiare la testa e invece sono costretto a scendere con il bacino se voglio appoggiarla, ma per il resto nulla da dire e non ho nemmeno impiegato molto per montarla. Spedizione come sempre impeccabile !",4
"Lo schienale rigido, l'imbottitura sostiene il peso e i avambracci sono all'altezza giusta, quindi rimane comoda anche dopo lunghe sessioni sedentarie, l'unico difetto è stata nell'assemblaggio, difficoltoso montare schienale con gli avambracci e la parte orizzontale (tutte e tre diventano un pezzo unico e rigido) ma alla fine ci vuole un po' di forza e pazienza.",4
La sedia è arrivata con un giorno di anticipo. Comodissima. Rapporto qualità prezzo ottimo. Facile da montare anche da soli se si ha un briciolo di manualità,4
"Recensione dopo un mese di utilizzo: La sedia è davvero comoda, le imbottiture morbide e non si sono deformate, a parte leggermente quelle dei braccioli, che si sono un po' schiacciate. Ho comprato questa sedia dato che sia per studio che per svago passo parecchio tempo al computer, e mi sto trovando bene.. L'unica pecca a parer mio è il fatto di non poter orientare lo schienale, ma per il prezzo sono comuqnue soddisfatto. Ricordo però che la sedia è basculante, e s'inclina parecchio indietro (prima però dovete aver sbloccato la leva). Montaggio:Il montaggio è molto semplice nella teoria, ma diffcile in alcune parti, mi spiego meglio: non c'è nulla di complicato da capire per montarla, ma è davvero difficile (bisogna assolutamente essere in due) agganciare lo schienale ai braccioli (va fatta forza e bisogna centrare le viti). Questo perchè sono proprio i braccioli a tenere in collegamento lo schienale alla parte dove ti siedi, la quale è collegata alle ruote (ed è anche questo il motivo per cui lo schinale non è regolabile). Il tutto va fatto semplicemente con una brugola che è inclusa nella confezione.Altra considerazione che va fatta è che mentre le viti erano in eccesso (ce n'era una di riserva), nella mia sedia mancava una rondella (che fortunatamente sono facilmente reperibili).",4
"Ottima fattura e materiali, molto elegante proprio da ufficio.",5
"La poltrona è decisamente confortevole; corrisponde alla descrizione. Il montaggio è stato facile e soprattutto, utili le ruote da tenere di scorta. Il venditore è stato molto disponibile. La consegna è avvenuta nei tempi previsti.",5
Molto bella e comoda!!! Il montaggio è stato facilissimo. Ottimo le ruote di scorta! La consiglio vivamente si adatta a qualsiasi ambiente.,5
Ottima seduta solo un po troppo sdraiata servirebbe più in verticale,5
"Ho voluto essere sicuro prima di fornire una recensione onesta del prodotto acquistato. Quindi a distanza di un paio di mesi dopo averla testata posso tranquillamente esprimere un giudizio pienamente soddisfacente relativo sia alla qualità del prodotto sia al prezzo di acquisto. Acquistata ad un prezzo inferiore ai 100 euro si è  rivelata un ottima poltrona ufficio, comoda, ergonomica, e con rotelle antirumore. Il materiale di rivestimento in similpelle per il prezzo di acquisto è buono, bisognerà vedere poi quanto durerà. Consigliata alla grande",5
"ottima fattura più di quello che mi aspettavo. molto comoda, spaziosa come seduta viene usata da mio figlio per molte ore e devo dire che non ha problemi nel momento in cui si alza. la consiglio.",4
Molto comoda e facile da montare. Le ruote in dotazione sono antigraffio per pavimenti in parquet. Mantiene una buona postura sorreggendo la zona lombare,4
Sedia da Ufficio qualita' prezzo ottima facile da montare spedizione veloce molto comoda..,5
"Ho acquistato dopo aver letto le recensioni ed ero ancora un pò scettico, poi in pochi giorni è arrivato il pacco. Facile da montare e molto molto comoda.",4
"consegna rapida tipica amazon,imballo ottimo,robusto cartone,facile da montare,indicazioni chiare,ruote silenziose,ottimo rapporto qualità prezzo,sono entusiasta la poltrona da la sensazione di essere robusta,anche se non pesante.La consiglio e la ricomprerei.",5
"Come ad titolo, cambiate materiale dei braccioli, la parte esterna del bracciolo irrita molto la pelle, e ho dovuto comprare un rivestimento aggiuntivo da mettere perchè mi si era arrossato tutto il braccio dopo una giornata",3
"materiali di buona qualità e tenuta, buone finiture, facile il montaggio.",4
"Ottima sedia, pecca solo in qualità materiali",4
"Acquisto azzeccato, ottimi prodotto, comodo, stabile, robusto, montaggio relativamente facile, sono rimasto soddisfatto, la consiglio assolutamente. Consegnata in anticipo rispetto al previsto",5
la poltrona è veramente comoda con una seduta abbastanza soffice. si presenta bene e le forme sono veramente belle. consigliata,4
Ottima e funzionale,5
"i 4 fori nel telaio per attaccare la sedia alla parte sottostante non coincidevano con i fori nella sedia,solo 2 su 4 coincidevano....assurdo dovere comprare una cosa per poi doverci lavorare pure sopra e allargare i buchi del telaio malfatto per poter utilizzare una sedia,fortuna avevo un trapano,se questa è la qualità,SCONSIGLIO L'ACQUISTO",3
"arrivata poco fa, montata in circa 15 minuti (un consiglio: prima di montare lo schienale non stringete le viti dei braccioli o altrimenti dovrete poi riallentarli come ho dovuto fare io). Il prezzo è sicuramente conveniente pero lo schienale non è abbastanza alto per me, sono alto 1,86 e le mie spalle appoggiano sul poggiatesta quindi non mi permette di avere una postura perfetta... in poche parole se siete alti intorno ai 170 è la miglior sedia che possiate trovare a questo prezzo. se siete come me prendetene un'altra. ",3
"Pagata 90 €, gli unici difetti presenti fin dall'inizio sono stati lo schienale troppo verticale rispetto al sedile, ma mi ci sono abituato, e l'imbottitura che si è sgonfiata già dopo pochi mesi. Dopo poco più di 2 anni ha cominciato a perdere stabilità, facendo spesso rumori e inclinandosi a volte lateralmente. Ora, al terzo anno, è rimasta da qualche mese perennemente inclinata verso destra, e dà quasi l'impressione che il sedile si stia per staccare da un momento all'altro. Inoltre la leva per regolare l'altezza si è staccata dal secondo foro e non rimane più in sede. Peccato, se non fosse per questa instabilità del sostegno con la molla a gas poteva durare ancora un bel po'.",3
"Ottimo prodotto, buona qualità dei materiali. Abbastanza facile da assemblare. Utilizzata per vedere il tv in posizione rilassata. Utili anche le due ruote di ricambio e le viti in caso di perdita. Rapporto qualità prezzo assicurato.",5
Ottima sedia. Facile il montaggio e i pezzi erano tutti integri. Ci stavano anche alcune viti di riserva. Da consigliare,5
"devo solo dire che è fantastica ...arrivata nei tempi stabiliti, facilissima da montare e spiegata benissimo, anche un bambino la monta. Unico neo ...un piccolo graffio di 4 cm  sopra dove vanno i piedi...ma secondo me è un posto dove... io posso fare di peggio",5
"Arrivata con imballaggio otttimo, materiale buono per quel che costa, la sua figura la fa .. seduta e schienale a mio avviso sono molto comodi ! Contento per l’acquisto!!!",5
"comoda e facile da montare, vedremo ora con l'utilizzo quanto durerà….",5
La sedia è arrivata in ordine ma è presto per valutarne la qualità strutturale. Sì è però verificato un grosso problema: il bordo delle rotelle della sedia è difettato e riga il parquet del pavimento. Adesso le abbiamo smontate e stiamo valutando il da farsi!,3
Ottimo rapporto qualità solida un buon acquisto,4
"arrivata puntualissima, contiene istruzioni e la chiave che serve per effettuare il montaggio. in una mezz'ora la sedia era montata e pronta da usare. Molto comoda e schienale molto alto. consigliatissima",5
"Bella sedia, forse i materiali non sono il top ma è molto comoda...è successo che una volta si è bloccata la molla che permette di dondolare con lo schienale...si è sbloccata con un po' di buone maniere.!!.",3
"Ottimo prodotto. Facile da montare. Rapporto qualità prezzo, buono. Credo che svolga in pieno il suo compito. Seduta comoda. Credo che l'unico difetto sia il suo design, classica sedia da scrivania moderna. Ma va bene così, anzi ottimo. Io la utilizzo per giocare con il mio pc-gaming. Mi trovo benissimo. Contrasta con il resto ma non importa. La consiglio.",5
"la sedia è arrivata nei tempi previsti,non presenta nessun difetto,il montaggio lo ho eseguito in 20 minuti ed molto semplice farlo,mi sento di consigliarla a tutti per la sua comodità ed il prezzo accesibile a tutti.",5
"molto comoda e avvolgente.. per me che sono più di 180 cm è veramente comoda ..leggermente basculante e altezza braccioli perfetta. da consigliare per uomni di un certo ""peso"" ( come me) spedizione veloce, arriva in kit di montaggio molto facile da eseguire.",5
Sedia molto molto robusta. Le recensioni erano buone e concordanti su questo aspetto. É anche comoda da usare ogni giorno in ufficio.,5
Ottimo prodotto rispetta appieno le aspettative. E' arrivato nei tempi previsti.,5
"Il prodotto è ottimo, i materiali di costruzione sembrano solidi e duraturi. Il montaggio è piuttosto semplice e facilmente guidato. A questo prezzo ho fatto un affare",4
"Davvero un prodotto molto comodo e di grande qualità rispetto al prezzo pagato. molto resitente è quella che uso orai n ufficio e la trovo estremamente utile. Spedizione rapida, e montaggio molto semplice.",5
Ho acquistato questa poltrona per ufficio dopo aver consultato il catalogo AMAZON che l'ha descritta di buona qualità.e così è. La consiglierei a uffici in generale per la comodità ma non ti  fa addormentare.,4
 Confermo la comodità anche se sconsigliato per persone sopra il metro e ottanta (schienale basso).Da segnalare che non è dotata di un blocco per le ruote .,4
"Ho comprato questa sedia dopo aver letto le altre recensioni; non viene ben sottolineato però un aspetto basilare, ovvero la seduta: io sono alto 175cm, quindi normale, e le scapole battono esattamente sul punto imbottito dove, da figura, dovrebbe poggiare la testa. Questo fa si che la schiena non è aderente allo schienale e si incassa costringendo le spalle a star ingobbite in avanti, parecchio scomodo. Poi ci sono i braccioli un po troppo alti, che non permettono alle spalle di star ben rilassate. La poltrona oscilla poco e non rimane ""indietro"", ad esempio se mi voglio guardare un film al computer e voglio starmene in posizione più comoda. Per il resto sembra abbastanza solida, silenziosa e con discreti materiali.",2
"Il prodotto e' ben disegnato e facile da montare. La documentazione e' precisa, l'imballo compatto, ottima idea l'aver messo alcune componenti in aggiunta rispetto allo stretto necessario",5
"Ho comprato questa sedia per un regalo, e ne sono veramente soddisfatta! a parte il prezzo che non è eccessivo, la sedia è davvero comoda ed elegante! la consiglio a tutti, soprattutto a chi sta molto tempo alla scivania!",5
Niente male questa sedia. La stiamo usando in ufficio da molto tempo e sembra abbastanza robusta. Direi ottimo acquisto. Consigliata,4
"Una poltrona da ufficio decisamente ottima in rapporto alla qualita e al costo, molto comoda con ottimi materiali, ma un leggera difficolta nel montaggio con le ultime due viti, cmq dopo quasi un mese dall'acquisto sono soddisfatto e contento.",4
"mi è piaciuta perchè e molto comoda e rilassante, si può stare delle ore davanti al computer delle ore senza stancarsi",5
"OTTIMO ACQUISTO. UNA BELLA POLTRONA DA LAVORO E, DI QUALITA'!!! QUALCHE DIFFICOLTA' PER IL MONTAGGIO MA ASSOLUTAMENTE DA CONSIGLIARE. GRAZIE",4
"Comoda, confortevole, bella. Leggermente rumorose risultano le ruotine su pavimento. Comunque consigliato l'acquisto! Buoni i materiali e facilissimo l'assemblaggio, è sufficente una chiave inglese!",5
La prima parte della sedie è facile montarla ma lo schienale necessità di viti molto più lunghe . Seguendo le istruzioni  le viti in dotazioni non raggiungono lo schienale per la conformazione dei braccioli.,1
"arrivo puntuale del prodotto, il tutto è risultato conforme alla descrizione e all'immagine pubblicata. Facile il montaggio e ad essere sincero, a lavoro finito, l'ho ovviamente subito provata e mi sono reso conto della validità del prodotto. La consiglio a chiunque serva una sedia comoda, bella, robusta e confortevole nella seduta, con una spesa irrisoria.",5
"Arrivata nel giorno indicato da Amazon. Imballaggio perfetto e istruzioni di installazione comprensibili (anche se la parte in italiano è stata tradotta evidentemente con un traduttore automatico). Il montaggio è semplice; per il montaggio dei braccioli il manuale suggerisce la presenza di due persone, ma sono riuscito senza grosse difficoltà a fare tutto da solo. Un unico suggerimento per futuri acquirenti: dopo qualche giorno di utilizzo controllare tutte le viti di fissaggio che, con l'assestarsi della poltrona, tendono ad allentarsi.",4
"Bella robusta e comoda sopratutto per il brevetto della molla con maopola che regola l'inclinazione dello schienale in base al proprio peso rendendola molto confortevole, sopratutto quando si sta troppo tempo seduti e si vule rilassare la schiena e sufficente lasciarsi andare contro lo schienale che si inclina all'indietro molleggiando.",5
Arrivata un giorno prima. Perfetta e comoda. Mia figlia soddisfattissima.  Ho trovato anche alcune parti di ricambio 2 ruote e alcune viti. Consigliata.,5
"L""articolo come al solito è stato consegnato nei tempi previsti, il montaggio è di estrema semplicità, nella scatola c""è tutto l""occorrente comprese due rotelline sostitutive. Una volta assemblata la potrona rimane molto solida, per quanto riguarda la comodità credo sia molto soggettiva, io mi ci trovo bene.",4
Ottima sedia,5
"Dopo un anno di intenso utilizzo non mi ha dato problemi. Comoda e bella da vedere. Schienale e sedile ampi. D'estate scalda un po', ma credo nella norma. Acquisto consigliato.",5
"quasi perfetta. plus: si monta in un attimo, è comoda, regolabile, girevole, rilassante. Stare al pc con una sedia del genere ti cambia la vita rispetto ad una sedia tradizionale. Unico piccolissimo neo, un po' di odore dei materiali di cui è composta, ma davvero leggero. Magari scomparirà col tempo",5
"Ho acquistato questa sedia per la mia scrivania e mi trovo molto bene, buone finiture, facile da montare e soprattutto comoda anche per la funzione basculante che consente di rilassarsi",5
"Materiali di bassa qualità, schienale troppo inclinato e non regolabile, plastica scadente dovunque.. mi aspettavo davvero qualcosa di meglio. A mio figlio piace.. io invece non credo possa andar bene per lo studio",2
"La uso da qualche settimana ed in effetti è molto comoda e funzionale. La consiglio! Unica nota da valutare è la pelle (sintetica) che col caldo può dar qualche fastidio, per il resto tutto ok!",5
"1) il prodotto insieme ad altre due cose che avevo ordinato su AMAZON sono arrivate con due giorni di anticipo, tutto imballato bene e in perfette condizioni. AMAZON VOTO 10 2) la poltrona, rispecchia le mie aspettative, montata in 20 minuti senza troppa difficoltà ( ci sono anche i pezzi di ricambio ), design semplice ma particolare, seduta stabile , non troppo morbida e soprattutto che non dondola all'indietro proprio come volevo io.  Mi permette di assumere una postura che rende gradevole la scrittura alla tastiera e dopo una mattinata al pc la mia schiena ringrazia. Sono alto 1.75 e la mia testa poggia perfettamente sulla parte superiore dello schienale. L'imbottitura superiore del poggiatesta combacia perfettamente con la mia nuca, sembra fatta su misura,  e anche il mio collo ringrazia. Anche l'altezza dei braccioli e l'imbottitura rendono gradevole la seduta al pc e la scrittura. Mi riservo di dare una valutazione definitiva tra qualche mese ma dopo 2 giorni supera ampiamente le mie aspettative. VOTO 9 .... sarà 10 eventualmente tra qualche mese.",5
Se siete religiosi lasciate perdere l'acquisto.  due ore a provare a montare lo schienale da solo cercando di tenerlo sospeso infilando per infilare le viti al volo…,1
"Comoda, resistente buona qualità dei materiali. Seduta profonda, schienale alto e supporto lombare. Ne sono soddisfatto oltremisura. La consiglio a chi deve passare molto tempo alla scrivania.",5
"Eccellente regalo di Natale. È stato molto faticoso montarla e le istruzioni su alcuni punti peccano, non dando certezza nei passaggi. Per il resto è davvero comoda e leggera, una vera goduria per chi resta ore seduto. Consiglio vivamente!",5
"Fantastica sedia da ufficio, comodissima con imbottitura molto morbida adatta a chi sta seduto molte ore, per lavori da ufficio o per studio. Arrivata molto ben imballata e con ruotina di scorta e pezzi di ricambio in più. Ottimo acquisto, lo consiglio decisamente. ",5
"Buona poltrona , da fare attenzione con le “generose “ misure, montaggio semplice e veloce. Qualche trascurabile piccolo segno sulla struttura ma , per il prezzo pagato, veramente di poca importanza . Comoda, forse inutile la funzione “dondolo”. Soddisfatto dell’acquisto",4
"Prodotto smontato di facile montaggio, istruzioni chiare, sedia comoda ed ergonomica. Nella confezione ci sono altre due ruote in più. Consegna rapida e precisa.",5
MATERIALE PERFETTO SEDUTA OTTIMA CHI VUOL UNA SEDIA PERFETTA LA CONSIGLIO A TUTTI IMBALLAGGIO OTTIMO CONSEGNA PUNTUALE NON VOGLIO DIRE ALTRO COMMODISSIMA,5
"La poltrona è bella, robusta e molto elegante,però non la ricomprerei perchè si unge facilmente. Non appena si appoggiano le braccia o la testa, si macchia di aloni lucidi che danno fastidio. Bisogna pulire di continuo. Sarà la qualità del rivestimento dato che in auto non mi succede.",3
"Scrivo questa recensione dopo 3 mesi di utilizzo ultra intensivo (8 ore medie al giorno, ogni giorno) : la sedia fino ad ora non ha avuto problemi strutturali, é effettivamente resistente ma vi posso assicurare che dopo diverse ore seduti comincerete ad avere dolori ai glutei; inoltre lo schienale pur impostandolo sull'ampiezza massima, non risulta sufficientemente reclinabile. Sconsigliata",2
"Pervenuta per tempo, come di consueto da parte di amazon. La sedia è comoda, facile da montare e non presenta difetti. Il poggiatesta, che mi è parso essere uno dei problemi più discussi nelle recensioni delle sedie da ufficio, permette di poggiare la testa quando guardi verso l'alto, cioè in fase di riposo.",5
"Premetto che non sono un fuscellino di peso non trascurabile.Ho acquistato questa sedia per sostituire un modello simile, ma con portata di peso inferiore, che avendone sostituito nel corso del tempo gli elementi che avevano ceduto (piastra di supporto seduta, ruote) ho preferito rimpiazzare per l'ennesima rottura. La sedia in questione presenta come da inserzione, parti in metallo maggiorate cosi come le ruote in materiale plastico: assieme vengono fornite 2 ruote di riserva. E' una bella sedia (peraltro simile a quella che avevo ma con inserti di tessuto anti sudore e cuscino frontale centrale alla seduta quindi migliore e più curata); con sorpresa noto che la base non è in metallo ma in materiale plastico o resina, e che presenta un diametro maggiore di appoggio.Ipotizzo che la portata maggiore dichiarata di 150kg max sia basata anche su ciò oltre ai pezzi metallici e non di maggiore spessore. Durante l'assemblaggio abbastanza semplice e intuitivo da notare viti con trattamento anti svitamento e confezionate in blister assieme alla classica chiave a brugola per l'assemblaggio. Attenzione ai tappi per i fori che vanno inseriti in posizione senza troppa forza in quanto potrebbero rompersi ( a me se ne incrinato 1 usando un martelletto di gomma quindi andare cauti). Il mio peso sarà un collaudo sicuramente per la sedia vedremo la durata e aggiornerò se possibile la recensione dopo un periodo ragionevole di utilizzo del prodotto.",4
"sedia di ottima qualità, robusta e soprattutto di una consistenza ottima e molto confortevole.",5
Sono belle e comode. non facilissime da montare. ne ho comprato due .Una di questa nonostante l'abbia montato nella stesso modo fa un fastidioso scricchiolio.che non sono riuscito a risolvere.,3
"Sono riuscita a montarla da sola, mi sono trovata molto bene e la trovo comoda. Il materiale non è di ottima qualità ma è una buona sedia, sono molto contenta del mio acquisto. La consiglio!",5
Ottima e comoda il tempo mi dirà se sarà affidabile,5
comoda e abbastanza solida prezzo buono,4
"Molto comoda,si presenta davvero bene,elegante,materiali efficienti,semplice da pulire.",4
"da montare, ma la consiglio vivamente per chi vuole una poltrona di un certo tipo senza spendere una follia. molto comoda",4
"L'ho comprata quasi due anni fa quando costava circa 80 Euro e per quel prezzo poteva anche essere acquistata, per i primissimi mesi può sembrare un oggetto ben fatto e funzionale ma dopo circa un anno risulta da buttare per i motivi quì sotto esposti: 1) il materiale in similpelle che ricopre la superficie della poltrona non è per nulla resistente e dopo pochi mesi si screpola e si rompe come se fosse di volgare cartone. 2) il pistone pneumatico che sostiene il sedile non è fissato da alcuna vite di blocco, ma solamente inserito a pressione in un alloggio della raggiera ruote, in poco tempo questo sotto lo sforzo oscillante del peso si allenta provocando una tolleranza di movimento molto fastidiosa quando ci si muove. Pertanto questa poltrona dopo circa un anno risulta invecchiata e mal funzionante al punto da doverla sostituire. Non credo assolutamente che si possa pagare il prezzo attuale di 179 Euro, ma penso che sia più conveniente spendere qualcosa in più ma prendere un oggetto che duri diversi anni in condizioni decenti. PS: se si mantenesse nelle condizioni di come quando è nuova per qualche anno allora sarebbe un buon acquisto per il prezzo che costa attualmente, ma avendola provata di persona dico proprio che non va assolutamente comprata, a meno che uno non voglia buttare al vento i propri soldi.",3
"poltrona ben confezionata, molto comoda e fatta con materiale robusto. Per il momento sono pienamente soddisfatto. Amazon come al solito puntuale con la consegna",5
Per la scrivania,3
"La poltrona ha tutte le qualità di facilità di montaggio, robustezza, eleganza, comodità e qualità ma, come evidenziato nella foto allegata, presenta un grave difetto: lo schienale è inclinato a DX per chi guarda in modo esteticamente inaccettabile. Spero in una soluzione. Vi terrò informati. Ecco l'aggiornamento: La poltrona è stata resa ed il rimborso accreditato molto rapidamente. Nelle poche ore di utilizzo di essa ho notato la tendenza dell'imbottitura del sedile a divaricare le gambe e a favorire il contatto di queste con i montanti dei braccioli. Molto fastidioso e anche doloroso. Ragione per cui invece di chiedere la sostituzione della poltrona ho preferito procedere all'acquisto di un nuovo modello con braccioli rialzabili. In particolare il modello OBG51B. Semplicemente perfetto sotto ogni aspetto. Sono alto m 1,75 e peso 100 kg. Comodissima. La consiglio caldamente ",3
"Tutto si presenta bene ma non c'è il manuale istruzioni montaggio, manuale che viene sempre fornito quando ci sono montaggi da fare.",2
"Sedia arrivata puntuale,ottimo come al solito il servizio amazon. Montanta in circa 20 minuti seguendo le istruzioni usando la brugora inserita nella confezione la sedia è comoda lo schienale si reclina leggermente,nella confezione comprese 2 rotelle di scorta. ",4
"bellissima sedia molto comoda,facile da montare,mi hanno mandato anche la fattura anche se non l avevo chiesto, w la Germania.",5
Sadia comoda e durevole...,5
Buon prodotto visto il rapporto qualità/costo.comprato 4 per lo studio.L'unica pecca e' il montaggio dei braccioli un po' scocciante. Spedizione impeccabile.,4
